Customer ID,Customer Segment,Date,Day of Week,Month,Payment Method,Product Category,Product Subcategory,Quarter,Region,Sales Channel,Transaction ID,Avg Order Value,Cost of Goods Sold,Discount %,Discount Applied,Gross Margin,Marketing Expense,Price per Unit,Product Rating,Profit,Quantity,Shipping Cost %,Shipping Expense,Tax,Total Sales
1614,Low-Value,22-10-2023,Sunday,October,Credit Card,Home & Kitchen,Cookware,Q4,Madhya Pradesh,Offline,392698,34550.16,26979.82,4.341513903e-06,0.15,0.076595304,3152.54,8637.54,2.98,2646.38,4,0.051270964,1771.42,3684.7,34550.16
8186,Low-Value,22-12-2023,Friday,December,UPI,Electronics,Mobiles,Q4,Himachal Pradesh,Online,947491,11185.64,6820.85,8.940033829e-06,0.1,0.266948516,1008.84,11185.64,1.16,2985.99,1,0.033074549,369.96,1605.47,11185.64
4394,Mid-Value,24-10-2023,Tuesday,October,Credit Card,Fashion,Clothing,Q4,Madhya Pradesh,Offline,568800,180502.5,129562.22,,,0.223569757,9559.65,36100.5,1.53,40354.9,5,0.005682636,1025.73,22021.12,180502.5
2889,Low-Value,30-01-2023,Monday,January,Debit Card,Fashion,Accessories,Q1,Himachal Pradesh,Online,376125,19337.11,13133.1,7.757105379e-06,0.15,0.216662159,1699.27,19337.11,3.75,4189.62,1,0.016296127,315.12,2464.72,19337.11
9482,High-Value,06-09-2023,Wednesday,September,Debit Card,Electronics,TVs,Q3,Uttarakhand,Offline,915139,20776.62,14822,,,0.164667785,1966.43,10388.31,4.26,3421.24,2,0.027287884,566.95,2420.56,20776.62
2785,Mid-Value,23-06-2023,Friday,June,Debit Card,Home & Kitchen,Appliances,Q2,Gujarat,Offline,939792,152601.7,102010.15,3.276503473e-07,0.05,0.259703136,10413.21,30520.34,3.97,39631.14,5,0.003585805,547.2,14283.49,152601.7
9066,High-Value,29-10-2023,Sunday,October,Debit Card,Beauty,Fragrances,Q4,Gujarat,Retail Store,774339,38703,26177.59,3.875668553e-06,0.15,0.211945586,3515.57,12901,2.31,8202.93,3,0.020848771,806.91,2352.14,38703
3487,Low-Value,02-07-2023,Sunday,July,Cash,Electronics,Laptops,Q3,Madhya Pradesh,Online,530678,28163.36,17147.3,3.550712699e-06,0.1,0.328687699,1417.74,7040.84,3.99,9256.95,4,0.012121068,341.37,2462.92,28163.36
4103,High-Value,10-06-2023,Saturday,June,Cash,Beauty,Skincare,Q2,Uttarakhand,Offline,987193,109438.02,77402.87,4.568796109e-07,0.05,0.230960319,6065.2,36479.34,1.03,25275.84,3,0.006342494,694.11,9854.89,109438.02
2829,Low-Value,04-01-2023,Wednesday,January,Credit Card,Home & Kitchen,Appliances,Q1,Uttarakhand,Offline,534503,25452.84,15414.77,,,0.311523979,1782.53,8484.28,2.64,7929.17,3,0.012822538,326.37,3036.86,25452.84
2108,Low-Value,25-09-2023,Monday,September,Cash,Home & Kitchen,Appliances,Q3,Himachal Pradesh,Retail Store,886154,153870.84,117537.92,6.498957177e-07,0.1,0.159935632,11395.09,38467.71,3.51,24609.43,4,0.002134258,328.4,21965.3,153870.84
3143,Mid-Value,25-01-2023,Wednesday,January,Credit Card,Beauty,Makeup,Q1,Himachal Pradesh,Offline,636441,15132.59,11218.5,9.912381159e-06,0.15,0.167083758,1198.36,15132.59,1.15,2528.41,1,0.012378582,187.32,2162.64,15132.59
8154,Low-Value,13-06-2023,Tuesday,June,Credit Card,Home & Kitchen,Decor,Q2,Gujarat,Retail Store,661691,187436.65,115669.61,5.335135898e-07,0.1,0.322254372,10972.79,37487.33,3.96,60402.28,5,0.002091213,391.97,20405.51,187436.65
4863,High-Value,11-05-2023,Thursday,May,UPI,Electronics,Audio Player,Q2,Madhya Pradesh,Online,522326,10076.3,7704.6,4.962138880e-06,0.05,0.125873585,895.48,5038.15,1.24,1268.34,2,0.020630589,207.88,531.48,10076.3
1038,High-Value,27-11-2023,Monday,November,Debit Card,Electronics,Audio Player,Q4,Maharashtra,Retail Store,958853,188425.15,124267.7,,,0.263909993,12277.22,37685.03,1.82,49727.28,5,0.011426022,2152.95,11425.75,188425.15
6613,Mid-Value,10-05-2023,Wednesday,May,UPI,Home & Kitchen,Furniture,Q2,Haryana,Online,919770,192346.45,145517.6,7.798428305e-07,0.15,0.170679573,12883.76,38469.29,4.16,32829.61,5,0.005799327,1115.48,21127.43,192346.45
9227,Mid-Value,17-09-2023,Sunday,September,Credit Card,Beauty,Skincare,Q3,Madhya Pradesh,Offline,624982,118205.68,92647.06,1.268974554e-06,0.15,0.125206251,10117.37,29551.42,4.74,14800.09,4,0.005424105,641.16,6542.97,118205.68
9532,Low-Value,26-10-2023,Thursday,October,UPI,Home & Kitchen,Appliances,Q4,Uttarakhand,Retail Store,438698,192663.9,120314.58,,,0.316237448,10061.64,38532.78,3.19,60927.54,5,0.007059652,1360.14,13604.76,192663.9
4296,High-Value,11-06-2023,Sunday,June,Debit Card,Fashion,Clothing,Q2,Gujarat,Offline,233227,147075.52,92141.51,1.019884206e-06,0.15,0.309315922,8929.06,36768.88,2.38,45492.8,4,0.003482225,512.15,21887.23,147075.52
6290,Mid-Value,13-12-2023,Wednesday,December,UPI,Beauty,Fragrances,Q4,Haryana,Offline,781234,93952.48,69223.52,1.064367859e-06,0.1,0.198687677,5507.04,23488.12,2.78,18667.2,4,0.005904261,554.72,13896.32,93952.48
9670,Low-Value,17-09-2023,Sunday,September,UPI,Beauty,Fragrances,Q3,Madhya Pradesh,Offline,341472,41692.08,29957.78,,,0.201593444,2869.23,10423.02,2.27,8404.85,4,0.011038547,460.22,5484.95,41692.08
3760,High-Value,08-11-2023,Wednesday,November,Cash,Home & Kitchen,Decor,Q4,Gujarat,Online,945894,86382.7,57284.32,5.788196016e-07,0.05,0.240849267,7740.62,43191.35,1.14,20805.21,2,0.006396535,552.55,4841.89,86382.7
6380,High-Value,06-07-2023,Thursday,July,Debit Card,Fashion,Clothing,Q3,Maharashtra,Online,222481,89845.76,60476.26,,,0.225496673,8295.51,44922.88,3.46,20259.92,2,0.009060750,814.07,11295.77,89845.76
6468,Low-Value,26-04-2023,Wednesday,April,Credit Card,Beauty,Fragrances,Q2,Gujarat,Online,360943,30994.6,23535.22,1.613184232e-06,0.05,0.112937092,2144.77,7748.65,1.87,3500.44,4,0.058531809,1814.17,3701.78,30994.6
9638,High-Value,11-07-2023,Tuesday,July,UPI,Fashion,Accessories,Q3,Himachal Pradesh,Offline,824646,33962.88,25772.08,2.944391053e-06,0.1,0.184962229,1739.48,11320.96,1.2,6281.85,3,0.004989860,169.47,2244.58,33962.88
9638,High-Value,29-05-2023,Monday,May,Debit Card,Home & Kitchen,Decor,Q2,Madhya Pradesh,Retail Store,373363,36661.78,25170.08,4.091454370e-06,0.15,0.242807087,2477.11,18330.89,4.11,8901.74,2,0.003078138,112.85,2721.2,36661.78
9644,High-Value,12-09-2023,Tuesday,September,Cash,Fashion,Clothing,Q3,Haryana,Online,209067,87349.66,61942.64,5.724120735e-07,0.05,0.225910439,5443.88,43674.83,2.14,19733.2,2,0.002632409,229.94,9452.46,87349.66
8435,Mid-Value,16-09-2023,Saturday,September,Credit Card,Home & Kitchen,Furniture,Q3,Gujarat,Offline,757764,37248.29,25994.76,2.684687002e-06,0.1,0.233396218,2309.61,37248.29,1.68,8693.61,1,0.006720040,250.31,4090.72,37248.29
3254,Mid-Value,13-06-2023,Tuesday,June,Debit Card,Fashion,Shoes,Q2,Himachal Pradesh,Online,740310,98855.55,75994.03,,,0.140793714,7528.06,32951.85,3.46,13918.24,3,0.014316040,1415.22,7994.99,98855.55
4940,High-Value,04-05-2023,Thursday,May,Debit Card,Beauty,Makeup,Q2,Haryana,Online,755404,95339,67080.66,1.573333054e-06,0.15,0.217516756,5551.47,19067.8,2.76,20737.83,5,0.020653038,1969.04,13749.06,95339
2351,High-Value,10-10-2023,Tuesday,October,Cash,Electronics,TVs,Q4,Haryana,Online,107299,12926.1,9331.92,7.736285500e-06,0.1,0.163220925,998.96,6463.05,1.47,2109.81,2,0.037552703,485.41,1673.01,12926.1
8825,Low-Value,01-07-2023,Saturday,July,UPI,Fashion,Clothing,Q3,Haryana,Offline,212665,182019.6,131570.56,8.240870763e-07,0.15,0.191607662,13958.57,45504.9,3.82,34876.35,4,0.008867836,1614.12,21800.3,182019.6
4206,Mid-Value,15-06-2023,Thursday,June,Debit Card,Electronics,Mobiles,Q2,Gujarat,Online,968031,22392.26,15942.98,6.698743226e-06,0.15,0.184885760,2028.85,22392.26,2.22,4140.01,1,0.012523077,280.42,1409.75,22392.26
9597,Mid-Value,08-12-2023,Friday,December,Credit Card,Electronics,TVs,Q4,Maharashtra,Offline,305200,76402.36,51509.1,6.544300464e-07,0.05,0.232467165,6262.64,38201.18,1.93,17761.04,2,0.011381586,869.58,9280.24,76402.36
2608,High-Value,13-11-2023,Monday,November,Debit Card,Beauty,Fragrances,Q4,Haryana,Offline,886126,92149.45,73018.82,1.085193672e-06,0.1,0.097226950,8363.48,18429.89,2.84,8959.41,5,0.019617480,1807.74,7510.09,92149.45
3287,High-Value,02-07-2023,Sunday,July,Credit Card,Electronics,Laptops,Q3,Punjab,Offline,251501,21894.36,15431.06,6.851079456e-06,0.15,0.214659392,1638.87,21894.36,4.87,4699.83,1,0.005690963,124.6,2701.54,21894.36
6878,Low-Value,21-06-2023,Wednesday,June,Cash,Fashion,Clothing,Q2,Punjab,Online,613516,32212.21,25646.59,4.656619338e-06,0.15,0.138316185,1892.13,32212.21,3.97,4455.47,1,0.006768241,218.02,3507.81,32212.21
3811,Low-Value,20-09-2023,Wednesday,September,Cash,Beauty,Haircare,Q3,Uttarakhand,Offline,613063,46792.56,28943.76,3.205637819e-06,0.15,0.300934807,3654.24,46792.56,3.63,14081.51,1,0.002415982,113.05,6815.36,46792.56
7930,Mid-Value,11-10-2023,Wednesday,October,Credit Card,Home & Kitchen,Furniture,Q4,Gujarat,Offline,798910,110318.07,78660.46,9.064698104e-07,0.1,0.187967121,10606.14,36772.69,2.63,20736.17,3,0.002858099,315.3,14747.62,110318.07
1184,Mid-Value,13-11-2023,Monday,November,UPI,Beauty,Makeup,Q4,Madhya Pradesh,Retail Store,648437,134452.44,105228.68,1.115636131e-06,0.15,0.142966911,8160.15,33613.11,1.25,19222.25,4,0.013695252,1841.36,7968.28,134452.44
9487,Mid-Value,30-04-2023,Sunday,April,Debit Card,Electronics,Audio Player,Q2,Haryana,Offline,611446,28308.9,20444.88,1.766228995e-06,0.05,0.202335308,1839.03,28308.9,2.07,5727.89,1,0.010494933,297.1,3338.33,28308.9
7582,High-Value,29-10-2023,Sunday,October,UPI,Home & Kitchen,Decor,Q4,Maharashtra,Retail Store,769708,148946.3,100454.9,,,0.242556478,11093.89,29789.26,2.35,36127.89,5,0.008524012,1269.62,21406.08,148946.3
4583,Mid-Value,20-06-2023,Tuesday,June,Debit Card,Electronics,TVs,Q2,Haryana,Retail Store,226639,120215.96,82128.07,8.318363053e-07,0.1,0.209177800,11794.02,30053.99,2.63,25146.51,4,0.009544157,1147.36,13987.09,120215.96
6822,Low-Value,23-03-2023,Thursday,March,Debit Card,Electronics,TVs,Q1,Maharashtra,Retail Store,200759,27593.81,17747.22,5.436001770e-06,0.15,0.243955800,2623.29,27593.81,4.63,6731.67,1,0.017816677,491.63,3786.14,27593.81
6175,High-Value,20-02-2023,Monday,February,UPI,Electronics,Laptops,Q1,Uttarakhand,Online,643917,170521.24,111868.79,8.796558130e-07,0.15,0.258684431,12700.26,42630.31,4.9,44111.19,4,0.010796309,1841,17264.58,170521.24
9434,High-Value,25-01-2023,Wednesday,January,UPI,Beauty,Skincare,Q1,Punjab,Offline,963351,18032.37,12184.86,8.318374124e-06,0.15,0.207349339,1737.02,18032.37,2.07,3739,1,0.020601285,371.49,1506.16,18032.37
2533,High-Value,16-06-2023,Friday,June,Debit Card,Home & Kitchen,Decor,Q2,Himachal Pradesh,Retail Store,891913,68382.65,43457.36,1.462359239e-06,0.1,0.262295772,5087.86,13676.53,2.03,17936.48,5,0.027798718,1900.95,7305.93,68382.65
7340,Mid-Value,16-12-2023,Saturday,December,UPI,Fashion,Shoes,Q4,Himachal Pradesh,Retail Store,181328,199544.25,158895.18,2.505709886e-07,0.05,0.144934119,11100.13,39908.85,3.32,28920.77,5,0.003148024,628.17,14271.26,199544.25
9071,Low-Value,27-04-2023,Thursday,April,Credit Card,Home & Kitchen,Furniture,Q2,Uttarakhand,Offline,628579,72985.94,46302.75,,,0.300844245,3850.9,36492.97,2.55,21957.4,2,0.011987103,874.89,10208.37,72985.94
2055,Low-Value,19-02-2023,Sunday,February,Credit Card,Fashion,Shoes,Q1,Maharashtra,Offline,485838,141845.58,110383.15,,,0.161185213,8127.41,47281.86,4.25,22863.41,3,0.003324813,471.61,7335.2,141845.58
5934,Mid-Value,11-01-2023,Wednesday,January,Cash,Beauty,Skincare,Q1,Haryana,Offline,421230,104595.35,67164.29,4.780327233e-07,0.05,0.277010402,7819.99,20919.07,3.08,28974,5,0.006090806,637.07,6080.12,104595.35
4530,Low-Value,17-04-2023,Monday,April,Debit Card,Fashion,Shoes,Q2,Uttarakhand,Online,718539,21666.06,15283.59,4.615513850e-06,0.1,0.176486634,2164.26,10833.03,3.54,3823.77,2,0.018205433,394.44,2200.2,21666.06
6292,Mid-Value,05-02-2023,Sunday,February,Cash,Fashion,Clothing,Q1,Haryana,Online,224268,10974.11,7721.96,,,0.195623153,628.78,10974.11,2.73,2146.79,1,0.043427667,476.58,1183.32,10974.11
3739,Mid-Value,13-03-2023,Monday,March,Debit Card,Fashion,Clothing,Q1,Himachal Pradesh,Offline,545361,213024.45,161828.81,7.041445243e-07,0.15,0.137772354,19490.05,42604.89,2.43,29348.88,5,0.011063096,2356.71,11886.34,213024.45
7792,High-Value,11-04-2023,Tuesday,April,Debit Card,Electronics,Mobiles,Q2,Madhya Pradesh,Offline,131644,38783.7,26317.27,,,0.231038297,3274.59,19391.85,2.62,8960.52,2,0.005964361,231.32,2066.35,38783.7
8144,Mid-Value,18-05-2023,Thursday,May,Credit Card,Fashion,Clothing,Q2,Maharashtra,Retail Store,627572,47484,37259.58,,,0.144501306,2932.29,47484,1.78,6861.5,1,0.009068950,430.63,3371.75,47484
3661,Mid-Value,13-12-2023,Wednesday,December,Debit Card,Fashion,Shoes,Q4,Haryana,Online,131343,36217.81,28918.15,1.380536261e-06,0.05,0.131199816,2388,36217.81,4.43,4751.77,1,0.004414679,159.89,5137.4,36217.81
4676,Low-Value,15-07-2023,Saturday,July,Credit Card,Electronics,TVs,Q3,Gujarat,Retail Store,324134,147704.04,94220.04,3.385147759e-07,0.05,0.307870523,7733.64,36926.01,3.96,45473.72,4,0.001872935,276.64,10785.5,147704.04
5353,Low-Value,12-11-2023,Sunday,November,Credit Card,Home & Kitchen,Appliances,Q4,Maharashtra,Retail Store,638250,139431.36,102463.9,3.585993854e-07,0.05,0.157962599,13924.97,46477.12,1.95,22024.94,3,0.007297856,1017.55,12642.98,139431.36
7392,High-Value,09-06-2023,Friday,June,Cash,Fashion,Clothing,Q2,Uttarakhand,Online,979460,34635.33,21785.37,4.330837905e-06,0.15,0.250751184,2916.94,11545.11,3.94,8684.85,3,0.036037480,1248.17,4123.92,34635.33
4228,Mid-Value,09-01-2023,Monday,January,UPI,Electronics,Laptops,Q1,Madhya Pradesh,Offline,104503,139634.08,89418.24,1.074236318e-06,0.15,0.273701306,11711.44,34908.52,4.57,38218.03,4,0.002050860,286.37,14849.85,139634.08
7064,Low-Value,30-03-2023,Thursday,March,Credit Card,Electronics,Audio Player,Q1,Madhya Pradesh,Retail Store,544883,29677.16,21172.35,3.369594665e-06,0.1,0.175579469,2120.06,7419.29,4.21,5210.7,4,0.039560726,1174.05,3310.46,29677.16
9023,Mid-Value,25-02-2023,Saturday,February,UPI,Electronics,Laptops,Q1,Uttarakhand,Offline,106202,98533.32,64589.85,1.014885117e-06,0.1,0.287990296,4954.78,32844.44,1.13,28376.64,3,0.006211604,612.05,12365.62,98533.32
2878,Low-Value,05-05-2023,Friday,May,Debit Card,Beauty,Makeup,Q2,Madhya Pradesh,Offline,337317,33982.38,26664.37,,,0.151981409,1883.54,11327.46,3.64,5164.69,3,0.007938820,269.78,3819.34,33982.38
1443,High-Value,03-08-2023,Thursday,August,Cash,Electronics,Laptops,Q3,Himachal Pradesh,Offline,963113,23377.94,16403.23,2.138768429e-06,0.05,0.167494227,2244.05,11688.97,4.42,3915.67,2,0.034861498,814.99,1402.1,23377.94
1036,High-Value,07-05-2023,Sunday,May,Credit Card,Beauty,Haircare,Q2,Gujarat,Offline,829727,92564.94,67216.51,1.080322636e-06,0.1,0.184716697,7802.12,30854.98,3.04,17098.29,3,0.004840061,448.02,5323.24,92564.94
5451,Mid-Value,26-11-2023,Sunday,November,Credit Card,Beauty,Fragrances,Q4,Uttarakhand,Retail Store,694415,166744.84,118934.79,,,0.226032902,8909.32,41686.21,1.14,37689.82,4,0.007262054,1210.91,9691.45,166744.84
8501,High-Value,20-03-2023,Monday,March,Debit Card,Home & Kitchen,Furniture,Q1,Maharashtra,Retail Store,865995,100473.84,61834.02,4.976419733e-07,0.05,0.284991098,9578.96,25118.46,3.77,28634.15,4,0.004246976,426.71,7153.1,100473.84
1567,High-Value,23-04-2023,Sunday,April,Cash,Home & Kitchen,Appliances,Q2,Haryana,Retail Store,101816,30206.64,21546.33,3.310530400e-06,0.1,0.174778128,2362.26,10068.88,1.52,5279.46,3,0.033720732,1018.59,3137.25,30206.64
7385,Low-Value,18-05-2023,Thursday,May,Credit Card,Beauty,Makeup,Q2,Uttarakhand,Online,268597,50372,33645.03,,,0.256794648,2585.02,12593,2.76,12935.26,4,0.023955571,1206.69,6247.81,50372
2920,High-Value,27-04-2023,Thursday,April,Cash,Fashion,Clothing,Q2,Uttarakhand,Retail Store,381000,30917.25,20424.45,3.234440321e-06,0.1,0.273126491,1772.14,6183.45,3.98,8444.32,5,0.008938052,276.34,2246.67,30917.25
3328,Mid-Value,29-06-2023,Thursday,June,Debit Card,Home & Kitchen,Cookware,Q2,Himachal Pradesh,Retail Store,298803,123727.14,74373.06,1.212345165e-06,0.15,0.318282472,9100.01,41242.38,2.96,39380.18,3,0.007063042,873.89,6389.78,123727.14
9429,Low-Value,12-04-2023,Wednesday,April,Cash,Fashion,Shoes,Q2,Gujarat,Retail Store,880466,238858.95,175012.67,6.279856794e-07,0.15,0.164975983,23626.43,47771.79,2.08,39405.99,5,0.003407283,813.86,25584.71,238858.95
8634,Mid-Value,19-05-2023,Friday,May,UPI,Home & Kitchen,Decor,Q2,Maharashtra,Online,593113,27969.44,21892.55,1.787665395e-06,0.05,0.142903469,1409.62,13984.72,4.09,3996.93,2,0.023966872,670.34,2866.07,27969.44
6723,Low-Value,27-12-2023,Wednesday,December,Debit Card,Electronics,Mobiles,Q4,Punjab,Offline,504414,101924.6,64495.74,,,0.292276644,6407.98,25481.15,3.39,29790.18,4,0.012074612,1230.7,6345.83,101924.6
5531,Low-Value,04-11-2023,Saturday,November,Credit Card,Electronics,Audio Player,Q4,Punjab,Online,492572,56635.52,45026.9,1.765676381e-06,0.1,0.100512717,5253.38,28317.76,2.55,5692.59,2,0.011700255,662.65,6493.8,56635.52
2622,Mid-Value,05-04-2023,Wednesday,April,Cash,Beauty,Skincare,Q2,Maharashtra,Retail Store,292782,136790.8,107282.55,1.096564974e-06,0.15,0.123223930,12145.97,34197.7,3.26,16855.9,4,0.003701857,506.38,13558.58,136790.8
3935,Mid-Value,08-12-2023,Friday,December,Credit Card,Fashion,Clothing,Q4,Himachal Pradesh,Retail Store,551425,151783.52,97295.44,6.588330538e-07,0.1,0.267416515,12914.47,37945.88,1.61,40589.42,4,0.006484169,984.19,18568.14,151783.52
2972,High-Value,06-02-2023,Monday,February,Cash,Electronics,TVs,Q1,Gujarat,Retail Store,153326,53651,39431.83,2.795847235e-06,0.15,0.164213715,4399.67,10730.2,4.19,8810.23,5,0.018811765,1009.27,5801.83,53651
4914,High-Value,17-05-2023,Wednesday,May,UPI,Beauty,Haircare,Q2,Himachal Pradesh,Online,796189,38030.7,26298.93,1.314727312e-06,0.05,0.253256448,2016.35,38030.7,2.21,9631.52,1,0.002206112,83.9,3946.4,38030.7
2250,High-Value,03-01-2023,Tuesday,January,Cash,Electronics,Audio Player,Q1,Punjab,Retail Store,426743,31583.38,19646.73,3.166222235e-06,0.1,0.274928143,2978.75,31583.38,2.42,8683.16,1,0.008698879,274.74,3105.73,31583.38
1380,Low-Value,08-08-2023,Tuesday,August,Debit Card,Beauty,Makeup,Q3,Haryana,Retail Store,304173,47198.18,31354.14,3.178088647e-06,0.15,0.217953531,4609.52,23599.09,4.92,10287.01,2,0.020075138,947.51,6476.77,47198.18
5353,Mid-Value,24-09-2023,Sunday,September,Cash,Home & Kitchen,Furniture,Q3,Himachal Pradesh,Online,149631,73789.65,55352.1,2.032805414e-06,0.15,0.171813662,4562.77,24596.55,1.66,12678.07,3,0.016217857,1196.71,5285.83,73789.65
7674,High-Value,17-10-2023,Tuesday,October,Cash,Home & Kitchen,Furniture,Q4,Madhya Pradesh,Offline,561309,35678.49,22290.36,,,0.296649045,2198.15,11892.83,1.3,10583.99,3,0.016984743,605.99,4863.22,35678.49
1441,Mid-Value,06-07-2023,Thursday,July,Credit Card,Electronics,TVs,Q3,Punjab,Retail Store,848731,44309.81,27802.76,2.256836579e-06,0.1,0.274713433,4246.69,44309.81,3,12172.5,1,0.001982857,87.86,4945.05,44309.81
7974,High-Value,21-06-2023,Wednesday,June,Cash,Home & Kitchen,Cookware,Q2,Uttarakhand,Retail Store,315582,152600.85,121882.48,9.829565170e-07,0.15,0.104070718,12611.54,30520.17,2.82,15881.28,5,0.014584126,2225.55,22608.95,152600.85
2570,Low-Value,18-02-2023,Saturday,February,Credit Card,Electronics,TVs,Q1,Punjab,Online,613756,130768.35,82971.07,3.823555165e-07,0.05,0.300258511,7871.31,26153.67,2.86,39264.31,5,0.005059787,661.66,6591.37,130768.35
5289,Low-Value,31-01-2023,Tuesday,January,Cash,Beauty,Fragrances,Q1,Maharashtra,Online,906222,24346.62,17800.02,2.053673159e-06,0.05,0.148474819,1844.96,8115.54,4.88,3614.86,3,0.044637818,1086.78,2141.95,24346.62
3170,High-Value,08-12-2023,Friday,December,Debit Card,Beauty,Makeup,Q4,Uttarakhand,Retail Store,793972,40975.72,24852.33,3.660704437e-06,0.15,0.323672897,2682.29,20487.86,3.17,13262.73,2,0.004353066,178.37,2926.11,40975.72
1986,High-Value,10-10-2023,Tuesday,October,Cash,Electronics,TVs,Q4,Gujarat,Retail Store,165183,97459.95,77333.32,1.026062501e-06,0.1,0.135024079,6494.34,32486.65,1.96,13159.44,3,0.004851737,472.85,5814.81,97459.95
1283,Low-Value,10-06-2023,Saturday,June,Debit Card,Home & Kitchen,Appliances,Q2,Gujarat,Retail Store,747522,84513.86,59087.88,1.774856810e-06,0.15,0.211226301,7463.37,42256.93,3.41,17851.55,2,0.001314104,111.06,10741.29,84513.86
9405,Low-Value,18-07-2023,Tuesday,July,Cash,Electronics,Laptops,Q3,Uttarakhand,Offline,361389,89232.12,65456.71,1.681009036e-06,0.15,0.193250816,5350.82,29744.04,4.24,17244.18,3,0.013228533,1180.41,8764.17,89232.12
5284,High-Value,01-10-2023,Sunday,October,Credit Card,Beauty,Skincare,Q4,Uttarakhand,Offline,606790,40150.6,28534.29,,,0.212206791,2867.25,40150.6,4.87,8520.23,1,0.005699292,228.83,4854.32,40150.6
5666,Low-Value,30-04-2023,Sunday,April,Credit Card,Electronics,Mobiles,Q2,Uttarakhand,Offline,601548,39871.37,26520.1,,,0.238935858,3735.55,39871.37,4.39,9526.7,1,0.002232680,89.02,2943.58,39871.37
1208,High-Value,08-06-2023,Thursday,June,UPI,Fashion,Accessories,Q2,Maharashtra,Retail Store,363661,237531.6,173245.11,4.209966169e-07,0.1,0.217540066,11911.66,47506.32,2.63,51672.64,5,0.002956196,702.19,21900.37,237531.6
6031,Mid-Value,10-01-2023,Tuesday,January,Cash,Beauty,Haircare,Q1,Maharashtra,Offline,387345,145366.86,96236.59,,,0.260843565,10023.09,48455.62,3.6,37918.01,3,0.008180475,1189.17,14058.98,145366.86
3289,High-Value,10-06-2023,Saturday,June,Debit Card,Home & Kitchen,Appliances,Q2,Madhya Pradesh,Offline,388433,21801.04,16681.59,6.880405705e-06,0.15,0.141070793,1897.37,10900.52,2.79,3075.49,2,0.006723991,146.59,1711.94,21801.04
2457,High-Value,15-12-2023,Friday,December,UPI,Electronics,TVs,Q4,Punjab,Retail Store,634659,89964.9,70045.5,,,0.140425877,6329.8,44982.45,3.65,12633.4,2,0.010628590,956.2,8862.98,89964.9
